X Y Z Label
-6.11405 -4.74134 -4.78726 0.00000
-4.21713 -5.43113 -4.59195 0.00000
-4.44920 -4.55523 -5.82565 0.00000
-4.85064 -4.63586 -4.99282 0.00000
-7.08648 -4.83951 -2.78747 0.00000
-5.36004 -5.72808 -4.62665 0.00000
-4.68762 -3.80726 -6.25787 0.00000
-4.26862 -4.40958 -5.14215 0.00000
-4.66131 -3.97054 -4.12768 0.00000
-6.14302 -4.17984 -5.06469 0.00000
-4.92713 -4.92680 -5.15024 0.00000
-3.80829 -5.08372 -6.11955 0.00000
-5.39353 -4.82131 -3.77079 0.00000
-4.39691 -5.85054 -2.51481 0.00000
-4.73522 -3.72461 -5.15171 0.00000
-4.46664 -4.16053 -3.78181 0.00000
-3.94263 -4.12780 -5.31509 0.00000
-5.57175 -4.66739 -4.06687 0.00000
-5.22272 -3.93483 -3.54738 0.00000
-5.91632 -5.83692 -5.14038 0.00000
-4.69239 -5.52457 -3.64780 0.00000
-4.57593 -4.96055 -6.43591 0.00000
-6.31582 -4.71899 -7.13260 0.00000
-3.98736 -5.15815 -1.75691 0.00000
-2.69208 -5.18145 -5.10634 0.00000
-4.00442 -3.29683 -6.63803 0.00000
-6.78638 -5.62203 -4.41726 0.00000
-4.50313 -3.93023 -6.19970 0.00000
-7.31614 -4.14199 -5.82820 0.00000
-7.01849 -4.85494 -4.20682 0.00000
-5.12206 -5.45785 -5.15936 0.00000
-5.37058 -6.34805 -5.71468 0.00000
-4.47872 -4.67832 -4.83194 0.00000
-5.99515 -5.18150 -7.17707 0.00000
-4.82152 -3.57114 -6.47413 0.00000
-5.58593 -4.67089 -3.74716 0.00000
-5.44822 -5.69225 -6.96892 0.00000
-4.89656 -2.95792 -4.72264 0.00000
-5.02228 -4.67792 -5.01109 0.00000
-5.81301 -4.17672 -4.77424 0.00000
-4.98239 -5.97537 -3.69649 0.00000
-4.33530 -5.55292 -3.99818 0.00000
-5.49757 -5.78200 -5.75970 0.00000
-6.77107 -4.52846 -6.83114 0.00000
-6.22844 -7.07559 -5.08607 0.00000
-5.15032 -5.32670 -6.04258 0.00000
-6.17223 -4.53563 -5.55055 0.00000
-4.68364 -5.88525 -4.81894 0.00000
-3.69672 -4.41383 -5.41241 0.00000
-4.74280 -5.24067 -4.99212 0.00000
-5.32561 -5.16434 -4.78791 0.00000
-5.99336 -6.01588 -6.38854 0.00000
-6.60027 -6.21728 -4.84054 0.00000
-5.89279 -4.48639 -4.96529 0.00000
-6.96850 -4.34502 -4.18920 0.00000
-5.99386 -4.57981 -5.85650 0.00000
-4.90233 -6.26450 -6.79311 0.00000
-5.38282 -5.12373 -5.39768 0.00000
-6.18403 -5.39990 -4.73071 0.00000
-5.04489 -4.81750 -5.67012 0.00000
-3.82828 -6.17617 -4.51244 0.00000
-3.81811 -4.51909 -5.20252 0.00000
-5.52830 -3.96391 -6.42297 0.00000
-5.97012 -5.39756 -3.76235 0.00000
-4.62023 -5.96805 -5.31031 0.00000
-5.61432 -5.70979 -4.02111 0.00000
-6.37174 -3.39122 -4.17177 0.00000
-3.90914 -5.46294 -5.14994 0.00000
-6.43315 -5.52466 -4.50635 0.00000
-3.70394 -6.10716 -5.36551 0.00000
-5.15130 -6.39579 -4.40865 0.00000
-5.72399 -5.19539 -5.45195 0.00000
-5.78934 -5.00704 -5.21561 0.00000
-5.37186 -5.72846 -4.68048 0.00000
-3.34638 -4.86011 -4.00388 0.00000
-6.39022 -4.84224 -6.09737 0.00000
-6.47692 -5.73937 -3.80810 0.00000
-4.04998 -4.75700 -6.53270 0.00000
-5.19628 -4.69830 -4.82446 0.00000
-6.84379 -5.89032 -5.06408 0.00000
-4.46371 -7.19613 -5.16212 0.00000
-4.85695 -4.15039 -4.30714 0.00000
-4.41743 -5.79994 -6.90800 0.00000
-5.39305 -3.99837 -3.60655 0.00000
-4.28945 -4.57066 -4.62036 0.00000
-5.55612 -5.13006 -3.33093 0.00000
-5.94256 -3.38522 -5.32203 0.00000
-3.67457 -6.40682 -4.41410 0.00000
-5.73677 -6.41527 -4.78147 0.00000
-3.99053 -5.84494 -6.49902 0.00000
-5.09184 -5.08744 -4.45168 0.00000
-4.05041 -5.05942 -3.14450 0.00000
-4.77577 -5.34643 -6.61157 0.00000
-5.26266 -5.33639 -4.03970 0.00000
-4.53752 -6.17937 -4.82775 0.00000
-4.32847 -3.47197 -4.11250 0.00000
-4.23915 -4.93991 -4.61169 0.00000
-3.75050 -6.33278 -5.34944 0.00000
-5.77257 -4.62085 -3.76978 0.00000
-5.59697 -7.39030 -5.41222 0.00000
-4.08653 -4.46237 -4.57181 0.00000
-5.27999 -6.27903 -4.48471 0.00000
-5.83428 -2.81590 -4.42949 0.00000
-5.58065 -5.61139 -5.09294 0.00000
-5.23950 -3.88317 -4.81358 0.00000
-5.73163 -3.10956 -4.95069 0.00000
-4.23116 -5.60823 -4.63688 0.00000
-4.68889 -6.88965 -2.98472 0.00000
-3.70936 -5.39720 -6.10227 0.00000
-4.65244 -4.91330 -4.64433 0.00000
-4.80842 -4.49376 -3.55269 0.00000
-4.43190 -6.04966 -3.63744 0.00000
-3.35939 -1.84794 -6.12349 0.00000
-4.75712 -7.08210 -4.44685 0.00000
-5.54820 -3.07655 -5.77461 0.00000
-6.68918 -5.47126 -6.97549 0.00000
-4.24890 -7.06508 -4.97154 0.00000
-7.07781 -5.32030 -3.35662 0.00000
-4.63935 -5.86349 -5.03120 0.00000
-4.98198 -4.52737 -6.36686 0.00000
-4.40743 -7.70439 -5.62988 0.00000
-5.48827 -4.36667 -4.97737 0.00000
-6.40556 -5.98499 -4.80132 0.00000
-5.07907 -5.57912 -5.48083 0.00000
-4.30383 -5.51769 -5.08809 0.00000
-2.83006 -6.42368 -6.85184 0.00000
-4.21641 -5.67864 -5.31824 0.00000
-5.78116 -5.25980 -3.40146 0.00000
-4.19787 -4.13778 -6.41623 0.00000
-6.15115 -7.83908 -5.80938 0.00000
-4.04330 -4.48305 -5.22151 0.00000
-5.02230 -5.68889 -4.79524 0.00000
-4.23412 -6.61589 -4.70035 0.00000
-4.06757 -5.41510 -4.29930 0.00000
-2.18535 -5.10434 -4.60669 0.00000
-5.73806 -4.81875 -4.53973 0.00000
-4.80516 -6.01970 -4.79364 0.00000
-3.53780 -4.55136 -4.03801 0.00000
-5.23701 -4.25010 -4.72073 0.00000
-5.95091 -4.68148 -5.99170 0.00000
-5.63288 -4.81067 -4.70276 0.00000
-6.18923 -3.94601 -4.42799 0.00000
-5.70473 -6.53758 -5.14490 0.00000
-5.44594 -4.88686 -5.36312 0.00000
-7.00746 -5.38835 -5.30562 0.00000
-4.36634 -5.69820 -3.32133 0.00000
-6.91164 -3.68883 -5.22432 0.00000
-4.14042 -4.92020 -3.86044 0.00000
-5.38736 -6.09862 -3.57950 0.00000
-5.11348 -4.77844 -3.76525 0.00000
-6.03196 -4.40451 -5.58989 0.00000
-5.13217 -4.92772 -6.50022 0.00000
-5.77884 -3.64893 -4.11381 0.00000
-5.06264 -4.75688 -5.29424 0.00000
-3.64342 -5.20035 -4.76816 0.00000
-3.85397 -5.77737 -3.44121 0.00000
-6.53046 -3.37036 -5.37268 0.00000
-5.24270 -6.89001 -5.45479 0.00000
-6.03981 -5.60765 -5.13731 0.00000
-4.04221 -4.79240 -4.69232 0.00000
-6.09552 -5.88075 -3.20127 0.00000
-5.73520 -3.34379 -5.24306 0.00000
-4.99771 -3.92963 -3.72811 0.00000
-5.11081 -5.38824 -5.05592 0.00000
-4.66204 -4.10870 -4.99577 0.00000
-4.38111 -3.36164 -4.61869 0.00000
-4.68835 -6.51891 -7.63073 0.00000
-4.61162 -5.09482 -5.51478 0.00000
-4.75647 -5.06040 -3.87222 0.00000
-4.91389 -5.74692 -4.00983 0.00000
-5.21713 -4.47346 -5.47741 0.00000
-5.64983 -4.91583 -4.98717 0.00000
-4.52017 -5.26865 -6.83636 0.00000
-5.43277 -4.20618 -5.29738 0.00000
-5.24638 -4.01362 -5.71197 0.00000
-6.54280 -5.16063 -5.48417 0.00000
-5.96625 -5.17538 -4.50849 0.00000
-5.00929 -4.69302 -3.18659 0.00000
-5.34288 -4.72165 -5.50921 0.00000
-5.84636 -5.58491 -5.47876 0.00000
-4.64052 -2.65092 -5.71604 0.00000
-5.41663 -5.06312 -4.60420 0.00000
-4.73645 -3.71590 -7.42639 0.00000
-7.38693 -5.49588 -3.90270 0.00000
-6.56565 -8.00763 -4.42882 0.00000
-4.75634 -6.09021 -5.98554 0.00000
-5.96974 -4.88946 -5.62632 0.00000
-4.50594 -7.85463 -5.85685 0.00000
-6.12605 -5.25634 -5.53805 0.00000
-4.20216 -6.85934 -4.95451 0.00000
-4.44166 -3.14335 -5.48177 0.00000
-4.67554 -6.80386 -7.39196 0.00000
-4.15523 -5.00556 -3.82149 0.00000
-6.37340 -4.48010 -3.13118 0.00000
-4.58029 -4.72342 -4.99144 0.00000
-6.57088 -3.64443 -5.61086 0.00000
-4.49552 -6.56303 -6.17946 0.00000
-3.56491 -5.34730 -3.54672 0.00000
-5.07823 -6.84190 -4.10793 0.00000
-5.58989 -4.30131 -4.97479 0.00000
-6.54312 -4.83571 -2.80378 0.00000
-4.50701 -5.05752 -3.92466 0.00000
-4.78933 -4.79047 -6.09163 0.00000
-4.76615 -3.96456 -5.83606 0.00000
-3.57550 -5.09171 -5.88777 0.00000
-4.00237 -5.28679 -4.24049 0.00000
-5.29176 -5.05983 -4.50644 0.00000
-4.70910 -6.99553 -6.12124 0.00000
-4.07059 -5.13214 -5.52373 0.00000
-6.35857 -6.07974 -7.02180 0.00000
-5.10128 -5.59844 -5.96659 0.00000
-5.06812 -4.63603 -2.90680 0.00000
-6.51188 -3.84062 -4.02690 0.00000
-5.77909 -4.79676 -5.45763 0.00000
-4.81431 -3.49087 -4.39439 0.00000
-4.49139 -5.43031 -6.48406 0.00000
-5.20847 -3.79339 -6.52717 0.00000
-6.05509 -4.87373 -5.98465 0.00000
-5.79252 -5.42360 -6.36562 0.00000
-5.97412 -4.29657 -6.30737 0.00000
-6.59787 -5.63002 -4.26804 0.00000
-5.19692 -5.46458 -4.95564 0.00000
-6.74571 -4.50529 -4.61656 0.00000
-5.40931 -3.99408 -6.12750 0.00000
-3.87209 -4.84551 -5.33655 0.00000
-5.01987 -5.10726 -3.77972 0.00000
-6.07668 -5.76252 -3.96370 0.00000
-5.59553 -4.09947 -3.30056 0.00000
-5.40180 -4.31864 -6.15369 0.00000
-4.24527 -4.80058 -4.52696 0.00000
-5.64557 -6.66108 -4.49675 0.00000
-7.06340 -5.31735 -4.05882 0.00000
-4.80810 -3.05166 -3.97489 0.00000
-5.65390 -4.97269 -5.04737 0.00000
-6.58218 -5.94040 -5.56076 0.00000
-7.03622 -4.95251 -5.24907 0.00000
-6.67289 -4.59579 -4.28413 0.00000
-4.77297 -5.32407 -4.40856 0.00000
-4.31978 -4.69260 -5.82461 0.00000
-4.72340 -3.80452 -5.59663 0.00000
-2.90206 -5.52563 -4.96759 0.00000
-5.67249 -4.77673 -6.74222 0.00000
-5.54604 -6.09212 -4.86466 0.00000
-4.00555 -4.35399 -7.37166 0.00000
-2.95793 -4.70472 -5.77650 0.00000
-4.84287 -4.82381 -5.66685 0.00000
-4.80208 -5.60747 -5.40436 0.00000
-5.68628 -6.43267 -4.85416 0.00000
-4.41470 -4.48512 -4.18007 0.00000
-4.67566 -5.53273 -4.16034 0.00000
-6.35752 -5.90067 -5.96420 0.00000
-3.91994 -4.05721 -4.51269 0.00000
-3.92807 -5.87928 -4.65140 0.00000
-5.12517 -4.15312 -5.11522 0.00000
-5.38494 -4.45909 -4.12383 0.00000
-5.66835 -5.06108 -6.05844 0.00000
-7.49806 -4.79954 -4.39109 0.00000
-4.73793 -6.94956 -5.35085 0.00000
-7.21835 -3.63030 -6.08605 0.00000
-3.74460 -4.05413 -5.90059 0.00000
-6.13278 -4.64963 -5.84432 0.00000
-4.89752 -5.48283 -6.78116 0.00000
-7.23047 -4.77332 -5.56156 0.00000
-5.55309 -4.30414 -3.82656 0.00000
-5.27254 -5.34060 -4.49986 0.00000
-6.35694 -4.77685 -4.44811 0.00000
-4.31977 -6.93675 -5.76136 0.00000
-5.87826 -4.90011 -4.51926 0.00000
-3.50329 -5.49497 -5.49757 0.00000
-3.85033 -4.70342 -3.73235 0.00000
-4.71127 -6.15712 -6.33313 0.00000
-6.55151 -4.33795 -3.81140 0.00000
-3.15064 -4.15689 -3.83716 0.00000
-5.58002 -6.15642 -4.14992 0.00000
-4.58232 -4.89256 -4.61263 0.00000
-4.67681 -3.71618 -3.70501 0.00000
-4.45578 -4.15420 -4.48594 0.00000
-5.46117 -4.24344 -6.39450 0.00000
-3.94611 -6.19452 -4.71420 0.00000
-5.84515 -4.44661 -5.03393 0.00000
-6.59476 -4.57930 -5.57792 0.00000
-4.11885 -4.99867 -4.60458 0.00000
-5.95757 -5.58933 -5.45864 0.00000
-4.14330 -3.32262 -5.80517 0.00000
-3.92315 -7.16968 -6.19419 0.00000
-5.95878 -6.35251 -6.58359 0.00000
-4.58700 -5.21407 -4.62059 0.00000
-4.30953 -4.73438 -4.34224 0.00000
-5.06953 -6.18699 -3.94219 0.00000
-5.58911 -5.93560 -5.17792 0.00000
-5.91281 -5.41743 -4.65595 0.00000
-4.65166 -5.89783 -5.48771 0.00000
-3.92567 -4.50360 -2.92493 0.00000
-3.81987 -3.85571 -6.38787 0.00000
-4.23614 -5.05311 -5.55098 0.00000
-4.83198 -4.05479 -4.49917 0.00000
-5.87847 -4.25754 -5.63759 0.00000
-4.78332 -5.30335 -5.21887 0.00000
-4.23376 -6.04019 -3.05480 0.00000
-6.82109 -5.59767 -4.62979 0.00000
-4.41569 -5.10048 -5.05739 0.00000
-4.58945 -5.23107 -3.60682 0.00000
-4.16065 -4.12718 -5.96616 0.00000
-5.07939 -5.30047 -6.00560 0.00000
-4.63984 -5.53765 -4.34460 0.00000
-6.07019 -3.28096 -5.89633 0.00000
-4.78070 -4.20814 -5.57064 0.00000
-4.14753 -6.22918 -3.54788 0.00000
-4.98585 -5.59641 -5.29918 0.00000
-4.19108 -5.58446 -5.74936 0.00000
-5.22154 -6.17696 -3.17946 0.00000
-5.56639 -4.16838 -4.79053 0.00000
-5.98453 -5.00595 -4.21600 0.00000
-5.18826 -3.80689 -3.97848 0.00000
-4.08109 -5.45966 -6.07984 0.00000
-5.61359 -4.80376 -4.45421 0.00000
-7.17157 -5.00811 -4.84191 0.00000
-5.27754 -3.70873 -4.57822 0.00000
-3.68981 -5.21596 -4.06252 0.00000
-3.36493 -3.68831 -6.09214 0.00000
-5.25368 -5.34516 -4.51075 0.00000
-4.31365 -5.83889 -4.93216 0.00000
-7.01993 -3.55805 -5.51237 0.00000
-4.94414 -5.30965 -3.85397 0.00000
-7.83751 -5.01661 -5.10582 0.00000
-5.45364 -3.27377 -5.88733 0.00000
-4.22820 -4.64375 -3.73848 0.00000
-5.66719 -5.73297 -3.90393 0.00000
-4.57468 -6.54494 -5.53931 0.00000
-4.61362 -4.16224 -5.67923 0.00000
-7.91426 -4.47678 -6.22032 0.00000
-7.01734 -7.83233 -4.18602 0.00000
-4.87138 -5.22566 -3.61098 0.00000
-4.36268 -3.38370 -6.39274 0.00000
-5.03455 -6.61671 -5.22938 0.00000
-5.24862 -4.37339 -4.95444 0.00000
-4.37659 -4.29656 -2.84507 0.00000
-5.31530 -5.94102 -4.75392 0.00000
-5.80228 -3.51804 -5.28322 0.00000
-5.56558 -5.47132 -4.28158 0.00000
-5.15775 -5.64167 -3.33465 0.00000
-5.85617 -4.96443 -4.34769 0.00000
-6.63134 -4.51974 -6.05511 0.00000
-4.17722 -5.96265 -4.30723 0.00000
-3.89417 -4.13856 -4.74868 0.00000
-5.23130 -5.57642 -3.52897 0.00000
-5.69950 -6.03707 -4.33463 0.00000
-5.79614 -5.95006 -6.44360 0.00000
-5.48291 -5.08272 -4.75691 0.00000
-4.04869 -4.47310 -5.19087 0.00000
-5.19820 -4.48984 -3.72743 0.00000
-4.87369 -5.46913 -5.99287 0.00000
-6.44521 -4.33373 -4.42202 0.00000
-4.42264 -5.12866 -3.59307 0.00000
-5.48412 -4.04473 -5.03874 0.00000
-5.60835 -4.40747 -4.59036 0.00000
-4.64303 -4.91872 -5.03789 0.00000
-2.61163 -3.81574 -4.27717 0.00000
-4.88820 -3.99284 -4.48201 0.00000
-4.97380 -5.30356 -5.08092 0.00000
-8.17043 -4.78940 -5.48848 0.00000
-3.40733 -4.98066 -6.18896 0.00000
-5.04988 -6.04612 -4.52659 0.00000
-4.70905 -4.04216 -5.79088 0.00000
-4.96599 -6.36502 -4.29851 0.00000
-4.48113 -4.50419 -4.99838 0.00000
-4.58523 -3.39566 -5.28509 0.00000
-4.86135 -6.08613 -5.86826 0.00000
-4.90219 -3.89607 -5.25628 0.00000
-5.23592 -5.40689 -5.53476 0.00000
-4.70503 -6.49726 -3.71906 0.00000
-5.66542 -4.27810 -6.27000 0.00000
-4.33116 -4.32806 -4.61580 0.00000
-5.99443 -4.75045 -6.18306 0.00000
-5.25276 -3.97059 -4.20330 0.00000
-4.98482 -5.97481 -4.35441 0.00000
-4.98062 -7.32032 -4.21737 0.00000
-5.02423 -3.79755 -6.09527 0.00000
-8.17670 -4.72092 -4.70844 0.00000
-6.69067 -5.97850 -2.24478 0.00000
-5.30561 -4.26904 -5.65066 0.00000
-7.09030 -5.17026 -5.26560 0.00000
-5.39988 -5.11464 -4.73573 0.00000
-5.15012 -6.26401 -4.51382 0.00000
-6.94937 -7.05036 -4.26082 0.00000
-4.49298 -5.05740 -6.39545 0.00000
-5.70791 -5.26275 -6.59589 0.00000
-5.73903 -4.34767 -3.57269 0.00000
-5.41943 -4.24351 -6.91406 0.00000
-4.34055 -5.80395 -4.69265 0.00000
-5.24775 -3.67959 -5.87444 0.00000
-4.37239 -5.27951 -5.15831 0.00000
-5.18385 -5.84567 -5.01410 0.00000
-5.06265 -4.75876 -4.91549 0.00000
-4.20201 -4.07649 -6.05062 0.00000
-4.13123 -6.18634 -4.41214 0.00000
-4.38026 -6.91132 -4.90702 0.00000
-5.46850 -5.75877 -3.64915 0.00000
-5.65368 -5.80638 -4.92431 0.00000
-4.31441 -5.14165 -3.83363 0.00000
-4.46902 -7.17821 -5.52947 0.00000
-5.56184 -4.52064 -7.62482 0.00000
-2.45099 -4.46897 -4.85112 0.00000
-3.81843 -2.65635 -4.12925 0.00000
-4.05119 -4.86931 -5.14153 0.00000
-5.47580 -5.82611 -5.68701 0.00000
-6.35056 -5.07587 -6.68467 0.00000
-4.80908 -5.03633 -4.85306 0.00000
-5.52213 -1.92314 -3.63988 0.00000
-6.24454 -4.76713 -5.60801 0.00000
-6.01448 -6.34007 -4.56778 0.00000
-5.68138 -4.03217 -4.00622 0.00000
-3.62609 -5.85239 -4.52463 0.00000
-4.36755 -5.47418 -5.77177 0.00000
-3.39048 -4.77250 -4.36403 0.00000
-5.82208 -6.21928 -5.56945 0.00000
-5.12402 -6.06422 -5.00984 0.00000
-6.68851 -6.12005 -4.32909 0.00000
-4.39621 -5.39188 -6.01776 0.00000
-6.02740 -5.37327 -4.35548 0.00000
-4.07175 -5.49653 -6.15349 0.00000
-4.73216 -5.82353 -5.51825 0.00000
-3.67472 -4.17288 -4.84203 0.00000
-6.27192 -4.78860 -3.93734 0.00000
-5.37563 -3.64889 -3.70725 0.00000
-3.33627 -4.69476 -4.41261 0.00000
-3.58581 -4.55261 -5.50123 0.00000
-5.44854 -4.76145 -6.29056 0.00000
-5.14326 -3.90345 -7.19125 0.00000
-3.46552 -3.87763 -5.45976 0.00000
-4.45661 -4.99685 -3.77001 0.00000
-4.01732 -6.40007 -4.41274 0.00000
-5.20563 -4.91717 -5.72817 0.00000
-3.25186 -3.95994 -5.73977 0.00000
-6.33461 -5.38567 -4.56550 0.00000
-4.75979 -3.74687 -4.21008 0.00000
-4.03043 -4.67314 -6.38930 0.00000
-5.19570 -3.93991 -5.05152 0.00000
-4.49691 -5.31875 -6.02981 0.00000
-5.12334 -4.69095 -5.65569 0.00000
-5.23571 -5.93946 -3.88076 0.00000
-5.29446 -3.54724 -3.47125 0.00000
-5.08105 -6.00845 -7.08590 0.00000
-6.47204 -6.37383 -3.62153 0.00000
-4.88418 -4.61040 -7.22042 0.00000
-6.19797 -4.11292 -4.71323 0.00000
-5.14721 -4.43516 -3.36420 0.00000
-5.22104 -4.93063 -4.80740 0.00000
-2.60789 -7.09936 -4.31678 0.00000
-5.11480 -4.43323 -5.65737 0.00000
-5.04897 -4.28859 -1.88709 0.00000
-4.19196 -5.84807 -5.42376 0.00000
-5.45341 -6.79564 -5.33009 0.00000
-4.26717 -6.27423 -3.95152 0.00000
-4.51223 -5.73423 -5.14153 0.00000
-3.40168 -4.26645 -4.99122 0.00000
-5.23768 -4.92339 -5.51176 0.00000
-7.10475 -2.95782 -4.84468 0.00000
-4.60185 -5.05791 -5.73512 0.00000
-5.18592 -6.59939 -2.72291 0.00000
-6.23451 -6.03197 -5.44026 0.00000
-3.71192 -4.98549 -6.23614 0.00000
-3.74566 -4.26900 -4.46157 0.00000
-4.28427 -2.60564 -2.81491 0.00000
-5.68672 -3.37612 -4.61683 0.00000
-4.50090 -6.69227 -5.17039 0.00000
-5.81282 -4.17194 -3.92892 0.00000
-7.07449 -5.02203 -3.87814 0.00000
-5.18668 -4.27094 -4.64883 0.00000
-4.65834 -5.27131 -6.21658 0.00000
-6.12153 -4.29065 -4.98054 0.00000
-5.13851 -5.42389 -5.30519 0.00000
-3.95309 -5.33524 -6.34106 0.00000
-4.25635 -5.20488 -4.96860 0.00000
-3.39242 -5.02056 -4.71082 0.00000
-6.17892 -5.21967 -4.39047 0.00000
-6.55537 -4.79915 -4.89921 0.00000
-4.95871 -3.96284 -4.66556 0.00000
-3.52193 -5.99359 -4.86408 0.00000
-4.91553 -6.06925 -4.04370 0.00000
-2.67533 -5.01701 -4.49498 0.00000
-4.91548 -5.71358 -6.82076 0.00000
-5.70577 -6.39196 -3.29590 0.00000
-5.11511 -5.34592 -4.11085 0.00000
-6.12175 -5.76686 -4.93193 0.00000
-3.97123 -4.49831 -4.75167 0.00000
-4.92188 -4.59976 -4.79835 0.00000
-6.02997 -4.95392 -6.07369 0.00000
-4.91892 -5.48065 -2.46062 0.00000
-5.03989 -6.40424 -5.13418 0.00000
-4.48064 -3.32664 -5.58945 0.00000
-6.58243 -4.18316 -6.38060 0.00000
-5.43616 -5.25762 -5.06963 0.00000
-4.31084 -5.68363 -5.27373 0.00000
-5.01427 -4.85040 -4.90217 0.00000
-4.56399 -4.15616 -4.60737 0.00000
-4.54641 -6.58222 -4.94977 0.00000
-4.52049 -4.27106 -5.69235 0.00000
-5.65904 -5.57410 -4.46359 0.00000
-3.96612 -5.40746 -4.09204 0.00000
-4.87652 -5.12429 -5.21138 0.00000
-4.25339 -4.67442 -2.72417 0.00000
-5.85222 -4.48190 -5.52920 0.00000
-5.86929 -5.01087 -4.86265 0.00000
-2.08183 -5.18415 -6.13018 0.00000
-4.72699 -7.07464 -5.09196 0.00000
-4.98397 -4.20540 -4.02638 0.00000
-5.50357 -5.15061 -5.76612 0.00000
-6.12806 -4.69011 -6.27359 0.00000
-5.41463 -5.99517 -4.45032 0.00000
-3.19857 -6.30159 -6.85302 0.00000
-5.12489 -4.98430 -4.78134 0.00000
-5.44632 -5.20064 -4.63249 0.00000
-3.95957 -6.95505 -5.36894 0.00000
-4.78619 -5.91798 -3.26883 0.00000
-5.63541 -5.04129 -4.44398 0.00000
-5.59128 -6.84657 -5.42865 0.00000
-3.97056 -5.33690 -5.84643 0.00000
-4.07433 -5.33077 -5.51016 0.00000
-4.85054 -4.22925 -2.61829 0.00000
-4.17276 -3.84016 -5.50597 0.00000
-6.02587 -4.93767 -4.89283 0.00000
-6.07851 -5.17529 -4.60068 0.00000
-4.63961 -4.49571 -4.70904 0.00000
-5.50701 -5.51390 -6.19895 0.00000
-3.21522 -4.98655 -5.22485 0.00000
-5.92879 -2.06434 -6.07333 0.00000
-5.42885 -4.58416 -4.39979 0.00000
-4.04207 -3.19239 -4.49384 0.00000
-6.05603 -5.25695 -4.69217 0.00000
-2.93177 -6.39781 -3.79742 0.00000
-4.82009 -4.16217 -5.10199 0.00000
-5.84243 -4.24913 -4.34557 0.00000
-4.02794 -5.01330 -5.59982 0.00000
-6.55879 -4.18063 -4.57611 0.00000
-5.96578 -5.53857 -5.46676 0.00000
-6.48298 -5.81768 -6.13383 0.00000
-5.41248 -5.73870 -6.62700 0.00000
-2.97741 -3.74746 -5.77902 0.00000
-4.72758 -4.58253 -3.80891 0.00000
-5.81861 -3.90789 -5.54791 0.00000
-6.33586 -4.27586 -3.70924 0.00000
-2.41209 -6.19973 -4.30108 0.00000
-5.40980 -4.21664 -6.47049 0.00000
-6.26277 -5.77587 -4.92104 0.00000
-5.64108 -4.34095 -3.97311 0.00000
-4.40042 -3.38121 -4.58417 0.00000
-6.21690 -3.63662 -5.60516 0.00000
-4.08958 -3.42627 -4.54331 0.00000
-6.49616 -5.91821 -3.67726 0.00000
-5.16912 -4.92043 -4.24118 0.00000
-4.30368 -4.72120 -5.20867 0.00000
-5.31267 -4.14210 -4.44643 0.00000
-5.25730 -3.91789 -5.12903 0.00000
-5.85166 -5.75897 -5.97874 0.00000
-5.27241 -3.76628 -5.80510 0.00000
-4.81152 -5.65669 -5.26031 0.00000
-6.51004 -5.22054 -5.19371 0.00000
-4.45971 -4.77672 -6.19839 0.00000
-3.91580 -4.78970 -4.80161 0.00000
-5.00918 -5.51776 -4.78220 0.00000
-4.52441 -6.74690 -5.53876 0.00000
-5.25495 -4.74383 -3.80669 0.00000
-5.77174 -5.49796 -5.51253 0.00000
-5.80153 -5.34719 -4.22920 0.00000
-6.05384 -4.57219 -6.70190 0.00000
-5.56134 -5.32949 -3.32514 0.00000
-5.27480 -7.20124 -6.99889 0.00000
-4.96597 -4.38623 -4.62454 0.00000
-4.83243 -3.83774 -5.53959 0.00000
-4.10509 -6.63201 -5.90495 0.00000
-6.80704 -5.27485 -5.04626 0.00000
-4.88590 -4.93812 -5.92755 0.00000
-5.19024 -6.49745 -3.63677 0.00000
-5.30363 -5.48889 -3.41106 0.00000
-6.24225 -6.12559 -6.09622 0.00000
-5.06787 -4.56837 -4.26032 0.00000
-2.42800 -7.24943 -4.39126 0.00000
-5.55713 -5.58642 -5.61977 0.00000
-5.90877 -3.31548 -4.15770 0.00000
-4.97680 -3.64898 -6.51253 0.00000
-6.33071 -7.17797 -5.69941 0.00000
-4.83830 -4.89714 -4.85066 0.00000
-6.41106 -4.19685 -4.76037 0.00000
-4.26695 -6.89276 -4.68851 0.00000
-6.18777 -5.39732 -4.46564 0.00000
-4.90891 -5.85154 -4.99373 0.00000
-6.53154 -3.84973 -5.20528 0.00000
-3.88145 -5.52653 -5.52358 0.00000
-5.76419 -4.12383 -5.70943 0.00000
-4.35540 -5.38245 -6.97596 0.00000
-5.57031 -6.17911 -4.96610 0.00000
-6.19041 -4.07402 -5.09108 0.00000
-5.17760 -4.34411 -4.03609 0.00000
-5.02010 -5.77120 -6.77397 0.00000
-5.68605 -5.61721 -4.89294 0.00000
-5.34515 -4.31207 -5.61298 0.00000
-5.05704 -3.81601 -4.65817 0.00000
-5.06004 -5.60194 -5.63323 0.00000
-5.85061 -5.54101 -4.24433 0.00000
-5.22189 -6.34977 -3.23183 0.00000
-4.68003 -6.40694 -5.44185 0.00000
-4.88911 -3.29541 -6.10811 0.00000
-4.02396 -3.60051 -5.62865 0.00000
-5.27751 -6.03631 -5.20346 0.00000
-5.03659 -4.34035 -3.90982 0.00000
-5.74810 -6.96733 -5.02124 0.00000
-4.70646 -4.75058 -5.32667 0.00000
