X Y Z Label
0.6339 1.4277 0.7529 0.0000
0.6164 -0.7192 0.8750 2.0000
0.4786 1.2555 0.4445 0.0000
0.7616 1.6335 0.6782 0.0000
0.5917 1.5828 0.7905 0.0000
0.8208 1.4315 0.7412 0.0000
0.6127 -0.6488 0.4291 2.0000
0.3867 1.5668 0.7450 0.0000
0.5754 1.3336 0.7149 0.0000
0.9634 1.2018 0.7257 0.0000
-1.5345 -0.8031 -1.3178 1.0000
-1.4900 -0.6031 -1.3221 1.0000
0.6890 -0.7034 0.6359 2.0000
0.5749 1.4584 0.5940 0.0000
0.5888 -0.6857 0.7663 2.0000
1.0422 -0.5138 0.6693 2.0000
-1.3042 -0.7358 -1.8147 1.0000
0.7578 1.0575 0.6391 0.0000
0.5707 1.5654 0.5928 0.0000
0.4894 1.4564 0.7928 0.0000
0.6338 -0.8334 0.6662 2.0000
0.7250 1.4987 0.7240 0.0000
0.5006 -0.5236 0.7224 2.0000
0.7998 -0.6044 0.5570 2.0000
0.7579 -0.7943 0.9292 2.0000
0.6464 1.2771 0.4931 0.0000
-1.4530 -0.8007 -1.3120 1.0000
-1.3428 -0.6934 -1.4002 1.0000
0.4567 -0.7456 0.4511 2.0000
0.7037 1.4090 0.8209 0.0000
-1.5747 -0.5328 -1.1394 1.0000
0.7160 -0.7922 0.6920 2.0000
0.8104 -0.7428 0.4756 2.0000
0.7246 1.3380 0.7635 0.0000
-1.4517 -0.6455 -1.5973 1.0000
0.6529 1.4952 0.7585 0.0000
0.6791 -0.7160 0.5929 2.0000
0.5794 1.2341 0.5021 0.0000
0.5421 1.4286 0.8209 0.0000
0.8039 -0.9544 0.6500 2.0000
0.8037 1.4162 0.6645 0.0000
-1.4242 -0.8357 -1.3327 1.0000
0.5108 1.4373 0.7614 0.0000
0.7212 -0.5190 0.6251 2.0000
0.6987 -0.8664 0.6311 2.0000
0.7951 -0.6047 0.7582 2.0000
-1.2108 -0.7434 -1.2745 1.0000
-1.4517 -0.6676 -1.4287 1.0000
0.4694 1.2722 0.8916 0.0000
0.8479 -0.7641 0.5829 2.0000
0.5969 1.3450 0.8129 0.0000
-1.4372 -0.7492 -1.4747 1.0000
-1.3397 -0.9249 -1.4730 1.0000
-1.6411 -0.8900 -1.3623 1.0000
0.7696 -0.8480 0.9174 2.0000
0.6990 -0.5604 0.5348 2.0000
0.6850 -0.8794 0.8359 2.0000
0.6666 1.3509 0.7767 0.0000
-1.4561 -0.6742 -1.3291 1.0000
0.7512 -0.7696 0.3763 2.0000
0.7991 -0.5970 0.6664 2.0000
-1.3625 -0.6832 -1.2200 1.0000
-1.5740 -0.5789 -1.5029 1.0000
0.7371 -0.5326 0.7010 2.0000
0.8594 1.2981 0.7710 0.0000
0.8476 1.4222 0.7124 0.0000
-1.4459 -0.6149 -1.5733 1.0000
0.7250 1.3271 0.6623 0.0000
-1.2060 -0.7179 -1.3670 1.0000
0.8335 1.3833 0.7999 0.0000
0.7597 1.4376 0.8265 0.0000
0.6996 -0.6805 0.6710 2.0000
0.8224 -0.8650 0.7195 2.0000
-1.5542 -0.7899 -1.3815 1.0000
0.3773 1.3810 1.0073 0.0000
-1.4572 -0.5683 -1.5451 1.0000
-1.4235 -0.8933 -1.2325 1.0000
-1.2311 -0.7143 -1.3661 1.0000
0.8810 -0.6678 0.6314 2.0000
0.6609 -0.6201 0.7312 2.0000
-1.3738 -0.6521 -1.2260 1.0000
-1.3742 -0.6367 -1.4200 1.0000
0.6347 -0.8725 0.7821 2.0000
0.6310 1.4170 0.7225 0.0000
-1.4133 -0.6995 -1.3845 1.0000
0.5327 -0.8673 0.5543 2.0000
-1.7024 -0.5276 -1.3198 1.0000
0.8249 -0.6474 0.4746 2.0000
-1.3978 -0.5886 -1.2009 1.0000
0.8808 -0.8160 0.7874 2.0000
-1.2081 -0.9741 -1.3088 1.0000
0.8810 1.3613 0.8860 0.0000
-1.2849 -0.7271 -1.5577 1.0000
0.5492 1.6538 0.7068 0.0000
0.6688 1.4845 0.7081 0.0000
0.4545 -0.6194 0.8267 2.0000
-1.2299 -0.5212 -1.3680 1.0000
0.7866 1.2011 0.6426 0.0000
-1.5862 -0.8733 -1.3878 1.0000
0.7218 1.4752 0.5537 0.0000
-1.5012 -0.7620 -1.4271 1.0000
0.6160 -0.9818 0.7618 2.0000
-1.5342 -0.6601 -1.4534 1.0000
-1.3889 -0.7941 -1.6350 1.0000
0.7698 1.4335 0.8748 0.0000
0.6902 -0.5386 0.6121 2.0000
0.6624 1.6462 0.9079 0.0000
-1.2925 -0.9846 -1.0990 1.0000
0.8585 -0.5881 0.7071 2.0000
0.8615 -0.5088 0.5941 2.0000
0.8836 1.4944 0.8021 0.0000
-1.6196 -0.6619 -1.5372 1.0000
0.5517 -0.5261 0.7333 2.0000
0.8161 -0.5062 1.0747 2.0000
-1.4127 -0.4792 -1.5919 1.0000
-1.4967 -0.8656 -1.5181 1.0000
0.5504 -0.6793 0.8322 2.0000
0.6948 -0.5891 0.5188 2.0000
0.8152 -0.6770 0.7327 2.0000
0.7225 1.2362 0.7504 0.0000
0.8344 1.3398 0.8805 0.0000
0.4873 1.3456 0.4525 0.0000
0.6489 1.4921 0.7157 0.0000
-1.3011 -0.7121 -1.4065 1.0000
0.6380 1.3306 0.8097 0.0000
-1.4826 -0.7765 -1.3370 1.0000
-1.4400 -0.9045 -1.2607 1.0000
-1.4081 -0.6492 -1.3113 1.0000
0.8559 1.5433 0.7793 0.0000
0.4212 -0.6004 0.8069 2.0000
0.8069 1.3375 0.6909 0.0000
-1.3195 -0.7187 -1.4624 1.0000
0.9331 -0.8693 0.7369 2.0000
0.8966 -0.7100 0.5447 2.0000
-1.4011 -0.7342 -1.3430 1.0000
0.7494 1.2374 0.8347 0.0000
0.6506 1.5320 0.8785 0.0000
0.8300 -0.5404 0.7411 2.0000
0.5340 1.3795 0.6012 0.0000
-1.3726 -0.8274 -1.3846 1.0000
0.6100 1.4912 0.6100 0.0000
0.6848 1.3473 0.6822 0.0000
-1.3018 -0.7651 -1.2484 1.0000
-1.3266 -0.7120 -1.4624 1.0000
0.6400 1.2464 0.6862 0.0000
-1.3641 -0.5153 -1.5655 1.0000
0.8369 1.4176 0.7413 0.0000
-1.3820 -0.5633 -1.5946 1.0000
0.8668 -0.6920 0.7519 2.0000
0.7804 -0.5066 0.6164 2.0000
-1.1982 -0.6110 -1.4037 1.0000
0.7170 -1.0801 0.5423 2.0000
0.7960 1.4128 0.7514 0.0000
-1.2187 -0.9352 -1.6663 1.0000
0.5123 -0.7039 0.7066 2.0000
0.7445 -0.8527 0.7818 2.0000
0.8091 -0.7444 0.6255 2.0000
0.5907 -0.5150 0.4650 2.0000
-1.4245 -0.5393 -1.2951 1.0000
-1.4388 -0.5454 -1.2612 1.0000
0.7743 -0.6485 0.6293 2.0000
-1.1535 -0.8297 -1.5009 1.0000
-1.3516 -0.8073 -1.3642 1.0000
0.5578 1.7104 0.8940 0.0000
0.6918 1.6709 0.6711 0.0000
0.7379 -0.9134 0.7840 2.0000
0.7332 1.4297 0.8099 0.0000
-1.4919 -0.7975 -1.1367 1.0000
0.8622 -0.6885 0.6767 2.0000
0.6649 -0.8132 0.7039 2.0000
0.7879 1.3397 0.6912 0.0000
-1.5162 -0.9260 -1.4927 1.0000
0.7940 -0.5161 0.3729 2.0000
0.6759 1.4434 0.6979 0.0000
-1.3062 -0.7403 -1.3858 1.0000
0.7746 1.5455 0.8060 0.0000
0.5826 -0.7361 0.8934 2.0000
-1.3622 -0.6363 -1.2161 1.0000
0.4869 1.3928 0.5773 0.0000
-1.3881 -0.8116 -1.4040 1.0000
0.8138 -0.7128 0.6835 2.0000
-1.3132 -0.5264 -1.4431 1.0000
0.7410 1.2560 0.8525 0.0000
0.7284 1.3614 0.4986 0.0000
-1.3624 -0.7120 -1.3931 1.0000
0.7522 1.3781 0.7503 0.0000
0.5003 1.1673 0.9388 0.0000
0.7212 -0.6110 0.8751 2.0000
-1.4999 -0.6908 -1.6974 1.0000
0.6941 -0.8983 0.9785 2.0000
0.7547 -0.7274 0.6417 2.0000
0.6723 1.4829 0.7981 0.0000
0.8392 1.4653 0.7020 0.0000
-1.1960 -0.8259 -1.3779 1.0000
0.8943 -0.5350 0.8006 2.0000
0.7596 1.6434 0.8724 0.0000
-1.5301 -0.6487 -1.5012 1.0000
-1.3839 -0.7520 -1.5653 1.0000
-1.3392 -0.6116 -1.4924 1.0000
1.0077 -0.6267 0.9447 2.0000
-1.5006 -0.7677 -1.5064 1.0000
0.6258 -0.7142 0.7736 2.0000
-1.4413 -0.7695 -1.2970 1.0000
0.7010 -0.7844 0.7530 2.0000
0.5998 -0.7619 0.7465 2.0000
0.8352 1.2939 0.7464 0.0000
-1.4139 -0.7726 -1.2451 1.0000
0.5919 -0.7955 0.6614 2.0000
0.6721 1.5400 0.8860 0.0000
0.9153 -0.5878 0.7715 2.0000
0.5915 -0.7781 0.8659 2.0000
0.8818 1.0924 0.6016 0.0000
0.7426 -0.6466 0.9142 2.0000
0.8423 1.4248 0.6598 0.0000
-1.4934 -0.7171 -1.3274 1.0000
0.7937 -0.6327 0.7516 2.0000
0.7200 1.4275 0.6180 0.0000
-1.4028 -0.7313 -1.3975 1.0000
-1.5635 -0.7581 -1.2829 1.0000
-1.5264 -0.6978 -1.4762 1.0000
0.7660 1.3928 0.9896 0.0000
0.6660 -0.8926 0.6518 2.0000
0.4692 -0.5750 0.5384 2.0000
0.6692 1.3098 0.5898 0.0000
0.7491 -0.7378 0.5647 2.0000
0.6201 1.6253 0.6617 0.0000
0.8929 -0.7851 0.4461 2.0000
0.7609 -0.7999 0.5985 2.0000
0.7109 -0.8415 0.6158 2.0000
-1.4197 -0.8322 -1.3620 1.0000
0.6742 1.4157 0.6102 0.0000
0.6251 1.5192 0.9172 0.0000
-1.3735 -0.7341 -1.2180 1.0000
-1.7454 -0.6526 -1.5117 1.0000
-1.5971 -0.6460 -1.4546 1.0000
0.5601 1.4364 0.7653 0.0000
-1.4249 -0.6556 -1.4100 1.0000
0.4903 -0.8115 0.8862 2.0000
0.5585 -0.6152 0.5822 2.0000
0.4707 1.3296 0.7491 0.0000
-1.3953 -0.9845 -1.5525 1.0000
0.7454 -0.5534 0.6182 2.0000
-1.4860 -0.7819 -1.3913 1.0000
-1.3806 -0.8940 -1.2790 1.0000
0.7246 1.2445 0.7386 0.0000
0.5436 -0.7643 0.6269 2.0000
0.6367 1.2090 0.7110 0.0000
0.7567 1.3407 0.7067 0.0000
-1.2575 -0.9503 -1.2811 1.0000
0.7054 -0.6336 0.8722 2.0000
0.4522 1.4881 0.8048 0.0000
0.6506 1.4278 0.8577 0.0000
0.8561 -0.5041 0.8134 2.0000
-1.3266 -0.5252 -1.4843 1.0000
0.5708 1.5609 0.5803 0.0000
-1.5388 -0.5787 -1.4530 1.0000
-1.4761 -0.9272 -1.1847 1.0000
-1.3638 -0.7047 -1.4551 1.0000
-1.5557 -0.6269 -1.2656 1.0000
0.7558 -0.6823 0.7387 2.0000
0.6160 1.4422 0.6786 0.0000
0.5865 -0.7369 0.6587 2.0000
0.6252 -0.7573 0.5364 2.0000
0.6183 1.4159 0.7039 0.0000
-1.3256 -0.7030 -1.3363 1.0000
0.5173 -0.7552 0.5826 2.0000
-1.3202 -0.7375 -1.3344 1.0000
0.5583 1.3728 0.6343 0.0000
0.5643 -0.6584 0.5708 2.0000
0.6460 -0.4916 0.5422 2.0000
-1.3072 -0.8651 -1.2723 1.0000
-1.2701 -0.4540 -1.3571 1.0000
-1.2315 -0.7921 -1.2609 1.0000
-1.5700 -0.6850 -1.4265 1.0000
-1.3255 -0.5821 -1.2853 1.0000
0.7126 -0.7292 0.7046 2.0000
0.6787 -0.6235 0.5726 2.0000
0.6580 -0.6323 0.7368 2.0000
0.5924 -0.9332 0.5718 2.0000
0.6439 1.4298 0.8380 0.0000
0.6462 1.5951 0.8098 0.0000
-1.2538 -0.7255 -1.4977 1.0000
0.4373 1.4255 0.9820 0.0000
-1.4773 -0.8744 -1.4814 1.0000
0.7147 1.5544 0.7108 0.0000
0.8159 1.3470 0.5658 0.0000
0.4978 -0.6399 0.5553 2.0000
0.6859 1.4333 0.8584 0.0000
0.7106 -0.6439 0.6985 2.0000
-1.2685 -0.9512 -1.4515 1.0000
0.5348 1.4839 0.8703 0.0000
0.6728 1.4718 0.6419 0.0000
1.0133 -0.6866 0.7481 2.0000
0.7338 1.5178 0.7127 0.0000
-1.2213 -0.4708 -1.4232 1.0000
0.8385 -1.0039 0.6352 2.0000
0.7477 -0.4820 0.8721 2.0000
-1.3975 -0.6857 -1.4701 1.0000
0.6743 -0.5160 0.6168 2.0000
0.6825 -0.5555 0.6905 2.0000
0.8631 -0.9024 0.6353 2.0000
-1.4231 -0.6918 -1.5350 1.0000
0.7308 1.1417 0.7722 0.0000
0.7190 1.4513 0.7032 0.0000
-1.3737 -0.8020 -1.5060 1.0000
0.7474 -0.8659 0.5943 2.0000
0.8190 -0.5132 0.6105 2.0000
0.7729 -0.8874 0.5980 2.0000
0.7368 1.1527 0.5605 0.0000
-1.1901 -0.7241 -1.4356 1.0000
0.8184 -0.7825 0.5337 2.0000
-1.5759 -0.6031 -1.1945 1.0000
-1.4232 -0.5732 -1.2210 1.0000
-1.6757 -0.8838 -1.3187 1.0000
0.6867 1.2742 0.6323 0.0000
-1.4518 -0.8298 -1.3353 1.0000
0.5708 -0.6823 0.7194 2.0000
0.6428 1.2927 0.8231 0.0000
0.6813 -0.8450 0.8668 2.0000
0.7330 -0.6026 0.7918 2.0000
0.5645 1.3087 0.8333 0.0000
0.9167 -0.8670 0.8608 2.0000
0.6754 1.4434 0.7245 0.0000
0.6741 1.4824 0.7221 0.0000
0.5299 1.2379 0.7632 0.0000
-1.3970 -0.5910 -1.4899 1.0000
0.4102 1.2135 0.8751 0.0000
-1.1775 -0.7681 -1.6217 1.0000
0.5503 1.5386 0.7746 0.0000
0.5605 -0.6574 0.9049 2.0000
0.7213 1.5248 0.7656 0.0000
0.7332 -0.8873 0.5802 2.0000
0.8912 -0.8946 0.7036 2.0000
0.8293 -0.8297 0.6240 2.0000
0.9702 -0.7363 0.7209 2.0000
0.8016 -0.7085 0.6281 2.0000
0.5977 1.5094 0.7308 0.0000
0.7284 1.4068 0.7147 0.0000
0.8270 1.4478 0.6735 0.0000
-1.5551 -0.8344 -1.4605 1.0000
0.5738 -0.7493 0.5379 2.0000
0.8652 1.3779 0.8208 0.0000
-1.2148 -0.6399 -1.3497 1.0000
0.7635 1.3649 0.5721 0.0000
0.6327 1.4506 0.6099 0.0000
-1.2283 -0.6076 -1.6252 1.0000
0.3427 1.4031 0.6889 0.0000
0.8901 -0.6391 0.7790 2.0000
-1.3940 -0.5829 -1.4661 1.0000
0.7570 -0.8533 0.6931 2.0000
0.6188 1.3041 0.6413 0.0000
0.4520 1.5182 0.5492 0.0000
-1.5824 -0.8208 -1.2515 1.0000
0.8219 -0.6417 0.5597 2.0000
0.7579 -0.5889 0.7445 2.0000
0.5297 1.2126 0.8430 0.0000
-1.2783 -0.5563 -1.4123 1.0000
0.7806 1.5391 0.7488 0.0000
0.6565 -0.5952 0.7485 2.0000
0.7964 1.2100 0.6223 0.0000
0.7422 1.5863 0.8391 0.0000
0.4579 -0.7349 0.5103 2.0000
-1.4560 -0.8576 -1.6840 1.0000
0.8147 -0.8300 0.5686 2.0000
-1.5069 -0.6383 -1.4717 1.0000
0.6306 1.4853 0.7280 0.0000
0.5588 -0.8875 0.6912 2.0000
0.8947 -0.6551 0.3600 2.0000
-1.4766 -0.7707 -1.2338 1.0000
-1.5479 -0.5179 -1.4835 1.0000
0.7766 -0.6727 0.5231 2.0000
0.7161 1.3458 0.5768 0.0000
-1.5482 -0.7076 -1.3549 1.0000
0.6767 -0.8619 0.8016 2.0000
-1.5293 -0.6980 -1.5406 1.0000
0.7344 1.4750 0.7454 0.0000
-1.5672 -0.9795 -1.4933 1.0000
-1.3429 -0.5873 -1.4655 1.0000
-1.4048 -0.8429 -1.1777 1.0000
-1.3017 -0.5004 -1.2337 1.0000
-1.3143 -0.6794 -1.2129 1.0000
0.7198 -0.8393 0.8244 2.0000
0.6189 1.4509 0.8968 0.0000
-1.3295 -0.9449 -1.4597 1.0000
0.6187 1.2684 0.9156 0.0000
-1.3621 -0.7041 -1.3871 1.0000
0.8038 -0.6986 0.5666 2.0000
-1.6605 -0.5561 -1.5028 1.0000
0.5393 -0.7091 0.9191 2.0000
0.5452 -0.8056 0.6429 2.0000
-1.3966 -0.5329 -1.5961 1.0000
-1.5386 -0.6000 -1.3815 1.0000
0.6045 1.4242 0.7455 0.0000
0.6776 1.4553 0.7899 0.0000
0.8897 -0.5528 0.6668 2.0000
0.5933 -0.7016 0.7441 2.0000
0.7897 1.4595 0.7503 0.0000
0.6943 -0.6469 0.6278 2.0000
-1.3599 -0.6766 -1.2628 1.0000
0.8794 -0.6971 0.7817 2.0000
-1.2150 -0.8167 -1.3960 1.0000
0.6317 1.3150 0.7158 0.0000
-1.5404 -0.5091 -1.5222 1.0000
0.7782 -0.7020 0.7264 2.0000
-1.3341 -0.6773 -1.3271 1.0000
0.5178 -0.7430 0.6718 2.0000
0.8009 1.2007 0.5691 0.0000
0.5744 1.3566 0.7339 0.0000
0.7703 -0.6263 0.6245 2.0000
0.6781 -0.8062 0.4666 2.0000
-1.4752 -0.6287 -1.4045 1.0000
-1.2813 -0.8974 -1.5938 1.0000
-1.4577 -0.9889 -1.3624 1.0000
0.5999 1.4589 0.8641 0.0000
0.6731 -0.5943 0.6576 2.0000
0.6591 1.3844 0.7291 0.0000
-1.4170 -0.6290 -1.4184 1.0000
0.4050 -0.6659 0.6510 2.0000
0.5508 -0.7449 0.7859 2.0000
-1.3928 -0.8717 -1.3344 1.0000
-1.4359 -0.5121 -1.2599 1.0000
0.7035 -0.6948 0.7831 2.0000
0.6933 -0.8680 0.8124 2.0000
0.5782 -0.6724 0.7974 2.0000
-1.4513 -0.5746 -1.4527 1.0000
0.7453 -0.9732 0.4682 2.0000
0.7052 -0.5906 0.7770 2.0000
0.7303 1.4684 0.7620 0.0000
0.7548 -0.7093 0.7117 2.0000
-1.3022 -0.6047 -1.3625 1.0000
0.7528 -0.7893 0.7650 2.0000
0.6400 1.4658 0.7445 0.0000
0.6270 1.3278 0.6906 0.0000
0.5594 -0.6707 0.7334 2.0000
-1.2728 -0.7759 -1.4501 1.0000
-1.5808 -0.7324 -1.7055 1.0000
0.5977 -0.5998 0.7201 2.0000
0.6417 -0.5349 0.8210 2.0000
-1.5462 -0.7491 -1.5135 1.0000
-1.4339 -0.5811 -1.5437 1.0000
0.8144 -0.6525 0.6935 2.0000
-1.5928 -0.9175 -1.4808 1.0000
0.8107 1.3773 0.7057 0.0000
0.6506 -0.6995 0.5943 2.0000
0.9482 -0.5849 0.6061 2.0000
0.7642 1.2656 0.4301 0.0000
-1.5046 -0.7899 -1.5055 1.0000
0.7606 1.3712 0.4701 0.0000
-1.2065 -0.6506 -1.1712 1.0000
-1.4256 -0.8343 -1.3009 1.0000
0.6082 -0.7555 0.6125 2.0000
0.7296 -0.4360 0.5966 2.0000
0.7638 -0.7503 0.6529 2.0000
-1.3652 -0.9664 -1.4165 1.0000
-1.5015 -0.5067 -1.2793 1.0000
0.8637 -0.5441 0.6950 2.0000
-1.4231 -0.6116 -1.3604 1.0000
-1.2663 -0.7712 -1.4540 1.0000
-1.3710 -0.9214 -1.2725 1.0000
0.6080 1.6444 0.7085 0.0000
0.6628 1.4358 0.5568 0.0000
-1.2055 -0.7738 -1.4369 1.0000
-1.4681 -0.7677 -1.5970 1.0000
-1.3471 -0.5562 -1.4078 1.0000
0.8779 1.3927 0.7047 0.0000
-1.2981 -0.5804 -1.4037 1.0000
0.5744 1.5298 0.6752 0.0000
0.5118 -0.7028 0.7013 2.0000
0.7142 -0.8361 0.8493 2.0000
1.0227 1.3931 0.8476 0.0000
-1.4239 -0.6762 -1.2419 1.0000
0.5095 1.1770 0.5020 0.0000
-1.3823 -0.9954 -1.4505 1.0000
-1.4010 -0.5734 -1.2664 1.0000
0.8634 1.2651 0.6561 0.0000
-1.3741 -0.9009 -1.3998 1.0000
0.4733 1.3365 0.6027 0.0000
0.8375 -0.5716 0.5837 2.0000
-1.4486 -0.5323 -1.4093 1.0000
-1.2454 -0.9027 -1.5227 1.0000
-1.4753 -0.5563 -1.6156 1.0000
0.6943 -0.8050 0.5143 2.0000
-1.1497 -0.7023 -1.3560 1.0000
0.7569 1.1686 0.5554 0.0000
0.7603 1.4149 0.5401 0.0000
0.8001 -0.7994 0.9846 2.0000
-1.4291 -0.6168 -1.3356 1.0000
0.8115 1.4985 0.6667 0.0000
-1.3341 -0.4921 -1.4794 1.0000
-1.4469 -0.7100 -1.3751 1.0000
0.6629 1.4934 0.6601 0.0000
0.5629 -0.8854 0.7158 2.0000
0.8212 -0.9156 0.6288 2.0000
0.6958 1.4349 0.8983 0.0000
0.6645 1.3671 0.5494 0.0000
0.7577 1.4773 0.7589 0.0000
0.6299 -0.6697 0.8399 2.0000
0.8112 1.4042 0.8894 0.0000
0.6607 1.4051 0.5442 0.0000
-1.2583 -0.5052 -1.4134 1.0000
-1.5784 -0.6894 -1.4186 1.0000
0.7910 1.2893 0.8737 0.0000
0.7822 1.2612 0.6768 0.0000
-1.3783 -0.6183 -1.4096 1.0000
0.7724 1.1792 0.6568 0.0000
0.8254 1.4870 0.4025 0.0000
0.9737 -0.5211 0.4909 2.0000
0.7547 -0.5633 0.7978 2.0000
-1.1934 -0.7270 -1.4073 1.0000
0.8156 1.4491 0.8285 0.0000
-1.5104 -0.8077 -1.4330 1.0000
-1.5353 -0.6604 -1.3261 1.0000
0.8155 1.3357 0.6875 0.0000
0.9432 -0.7168 0.6839 2.0000
0.7763 1.6967 0.5153 0.0000
0.7742 -0.5395 0.5648 2.0000
0.6840 1.2843 0.4992 0.0000
1.0011 1.5551 0.7937 0.0000
0.6811 1.2286 0.7771 0.0000
0.7857 1.3879 0.6366 0.0000
0.4616 1.4322 0.7025 0.0000
0.8350 1.4019 0.5908 0.0000
-1.3022 -0.7238 -1.3659 1.0000
-1.6471 -0.8913 -1.4051 1.0000
-1.4140 -0.6851 -1.5012 1.0000
0.6717 1.4138 0.5222 0.0000
0.7915 1.4705 0.6212 0.0000
0.8515 1.3536 0.4446 0.0000
-1.1747 -0.7021 -1.4333 1.0000
-1.3895 -1.1893 -1.2485 1.0000
0.7306 -0.6627 0.8514 2.0000
0.7105 -0.7458 0.7976 2.0000
0.7176 -0.6408 0.7676 2.0000
0.9177 1.3546 0.7307 0.0000
-1.4290 -0.6783 -1.4674 1.0000
0.6805 1.3358 0.7225 0.0000
-1.4340 -0.6298 -1.3693 1.0000
-1.3514 -0.8699 -1.4550 1.0000
0.6219 1.3839 0.6426 0.0000
0.5462 1.4954 0.6719 0.0000
0.7609 -0.5322 0.7595 2.0000
-1.4499 -0.6840 -1.4051 1.0000
0.7094 -0.7868 0.7270 2.0000
0.7769 -0.6508 0.3187 2.0000
0.7707 -0.9552 0.7374 2.0000
-1.1612 -0.8157 -1.5026 1.0000
-1.1267 -0.5704 -1.2753 1.0000
0.8325 1.5451 0.8524 0.0000
0.6178 1.1736 0.7669 0.0000
0.7434 -0.8856 0.7719 2.0000
-1.5149 -0.6878 -1.4684 1.0000
-1.2842 -0.7498 -1.4322 1.0000
0.7247 1.2762 0.7284 0.0000
0.7641 1.5402 0.8501 0.0000
-1.3621 -0.4929 -1.6734 1.0000
0.6783 -0.5778 0.7954 2.0000
-1.1401 -0.6331 -1.4246 1.0000
0.7527 -0.6375 0.9767 2.0000
0.5937 -0.5373 0.7841 2.0000
0.5838 1.2342 0.5789 0.0000
-1.2965 -0.6537 -1.3834 1.0000
0.5006 1.5014 0.8017 0.0000
0.8283 -0.7624 0.8383 2.0000
-1.2976 -0.8114 -1.4659 1.0000
-1.4788 -0.7933 -1.5683 1.0000
-1.5409 -0.8009 -1.3962 1.0000
0.7489 1.5433 0.9567 0.0000
0.7478 -0.6432 0.7705 2.0000
0.8482 -0.4361 0.5214 2.0000
0.9293 -0.6447 0.8463 2.0000
-1.6797 -0.7694 -1.4429 1.0000
-1.1913 -0.4409 -1.4090 1.0000
0.6666 -0.7862 0.6065 2.0000
0.6244 1.6396 0.7006 0.0000
0.7918 1.4118 0.7949 0.0000
0.7264 1.1468 0.6711 0.0000
-1.3839 -0.5121 -1.3566 1.0000
0.4914 1.3388 0.6093 0.0000
0.5801 1.4207 0.9077 0.0000
0.7319 1.3905 0.7294 0.0000
-1.5967 -0.6857 -1.2947 1.0000
0.3811 1.4915 0.7183 0.0000
0.4978 -0.7656 0.7266 2.0000
0.5358 1.4900 0.7487 0.0000
0.6684 -0.6300 0.7959 2.0000
-1.3730 -0.7468 -1.2834 1.0000
0.5092 1.6010 0.9294 0.0000
-1.1172 -0.6436 -1.4242 1.0000
-1.5942 -0.9547 -1.5944 1.0000
-1.4998 -0.7354 -1.3651 1.0000
-1.3167 -0.7539 -1.2034 1.0000
-1.5097 -0.7180 -1.4621 1.0000
0.7304 1.5638 0.8022 0.0000
0.7124 -0.8188 0.6489 2.0000
-1.1822 -0.6884 -1.3096 1.0000
-1.3602 -0.6955 -1.4388 1.0000
0.9662 -0.6767 0.5854 2.0000
-1.1667 -0.5785 -1.4201 1.0000
0.7141 -0.5637 0.5838 2.0000
0.7747 -0.5445 0.9378 2.0000
0.9016 -0.6187 0.7409 2.0000
0.8029 1.5141 0.6286 0.0000
0.9204 1.5368 0.6088 0.0000
0.7491 1.7207 0.7015 0.0000
0.7917 -0.6337 0.6246 2.0000
0.8498 -0.6379 0.8687 2.0000
-1.3890 -0.8406 -1.5537 1.0000
0.5557 1.4435 0.6069 0.0000
-1.5941 -0.6415 -1.2995 1.0000
0.4751 1.3265 0.7760 0.0000
0.6551 1.3824 0.8759 0.0000
0.8534 -0.6484 0.7021 2.0000
0.8763 -0.6050 0.6751 2.0000
-1.3944 -0.5726 -1.3626 1.0000
-1.4214 -0.6512 -1.4840 1.0000
0.7278 -0.6186 0.7228 2.0000
0.6848 1.5967 0.7821 0.0000
-1.4766 -0.5601 -1.4243 1.0000
0.8084 1.4153 0.8464 0.0000
0.9745 -0.7544 0.8170 2.0000
0.7446 -0.6915 0.6695 2.0000
0.5804 1.4455 0.5769 0.0000
0.8096 1.2551 0.7766 0.0000
0.9955 -0.6869 0.8365 2.0000
-1.3559 -0.7836 -1.4977 1.0000
-1.4815 -0.7452 -1.1517 1.0000
-1.5180 -0.7527 -1.2765 1.0000
0.8716 -0.6989 0.7290 2.0000
0.8061 -0.5484 0.8309 2.0000
0.7521 -0.6374 0.4003 2.0000
0.4084 1.5138 0.5976 0.0000
0.8354 -0.5938 0.5999 2.0000
0.6472 1.3696 0.5323 0.0000
0.6459 -0.8722 0.6048 2.0000
0.8374 -0.7493 0.7930 2.0000
-1.3754 -0.7242 -1.4750 1.0000
0.7037 -0.6505 0.5739 2.0000
0.6336 1.5363 0.5224 0.0000
0.6771 1.4729 0.8145 0.0000
0.4872 1.2814 1.0506 0.0000
0.7066 -0.6823 0.4639 2.0000
0.9039 -0.7472 0.6046 2.0000
-1.2653 -0.7365 -1.2445 1.0000
0.7428 1.2865 0.7297 0.0000
0.7749 -0.6707 0.6778 2.0000
0.7023 -0.7501 0.5627 2.0000
0.5653 -0.6700 0.7426 2.0000
0.6876 -0.7833 0.7891 2.0000
-1.2915 -0.7194 -1.3287 1.0000
0.8626 1.4904 0.6848 0.0000
0.6386 1.4854 0.7052 0.0000
-1.2136 -0.6417 -1.4338 1.0000
0.6235 1.4802 0.7541 0.0000
0.8803 -0.7422 0.7239 2.0000
0.6944 1.4360 0.6718 0.0000
