X	Y	Z	Label (0/1=circle, -1=extra)
-0.840258	0.436600	0.093781	0.000000
0.300896	0.512553	-0.255495	1.000000
-0.377344	-0.413854	-1.126857	1.000000
-0.079768	-0.510990	-0.208680	1.000000
-0.369728	-0.152510	-0.340383	1.000000
0.430405	0.302442	0.025270	1.000000
-0.633512	0.860225	1.023248	0.000000
0.984092	0.182431	0.136641	0.000000
0.844917	-0.652967	0.517180	0.000000
0.250983	-0.431863	0.713685	1.000000
-0.529662	0.214528	0.297813	1.000000
-0.275943	-0.429768	0.557120	1.000000
-0.348318	0.394114	0.032644	1.000000
0.966410	-0.539947	0.093088	0.000000
0.510846	0.169436	0.065347	1.000000
-0.267367	-0.448595	-0.755860	1.000000
-0.453819	-0.160584	-0.283644	1.000000
-0.361604	0.408888	0.800866	1.000000
0.682906	-0.666584	0.418236	0.000000
0.479358	0.809233	-0.527759	0.000000
0.381404	0.741477	0.837794	0.000000
0.302758	-0.304416	-0.017375	1.000000
-0.543445	-0.027323	-0.267591	1.000000
0.959489	0.204323	0.260582	0.000000
-0.385739	-0.265846	0.354937	1.000000
0.073633	-0.625754	-0.865658	1.000000
0.184712	-0.989287	0.408381	0.000000
-0.926269	-0.608322	-0.764363	0.000000
-0.168284	0.525942	0.091334	1.000000
0.232805	0.303386	0.480917	1.000000
0.441048	0.303702	1.027881	1.000000
0.415709	-0.156346	-0.228789	1.000000
-0.752019	-0.850126	0.677316	0.000000
-0.436094	-0.004122	-0.681432	1.000000
-0.330986	-0.949948	0.640767	0.000000
0.369547	-0.300814	-0.035618	1.000000
-0.249684	-0.480341	-0.690843	1.000000
-0.491630	0.065463	-0.246437	1.000000
-0.238797	-0.965091	-0.225312	0.000000
1.017308	-0.369722	-0.259876	0.000000
0.203637	-1.034995	-0.295668	0.000000
-0.259021	1.003999	-1.430278	0.000000
0.977718	-0.088779	-1.191698	0.000000
0.066271	-0.458046	0.277442	1.000000
0.359430	0.776634	-0.247478	0.000000
0.415911	0.962389	-0.289557	0.000000
-0.409510	-0.360586	-0.402042	1.000000
-0.104817	-0.445841	0.518034	1.000000
0.860212	0.379302	-1.016583	0.000000
0.471676	0.041087	0.135766	1.000000
0.485943	-0.164639	0.256629	1.000000
0.406820	-0.013284	-0.082746	1.000000
-0.101849	0.382645	-1.344886	1.000000
0.313242	-0.257387	0.347537	1.000000
0.775359	-0.658319	-0.673181	0.000000
0.563417	-0.916773	-1.234746	0.000000
-0.575561	0.725770	0.535085	0.000000
-0.935867	-0.471451	-0.099477	0.000000
-0.471560	0.227778	0.017867	1.000000
-0.261352	0.946938	-0.594507	0.000000
0.809624	-0.460570	-0.043153	0.000000
0.958062	-0.163799	-0.211730	0.000000
0.483813	0.054486	-0.243008	1.000000
-0.319972	-0.357267	0.442028	1.000000
-0.937801	0.085339	-1.180757	0.000000
0.353669	0.984285	0.151898	0.000000
0.476093	0.239356	-0.299404	1.000000
0.367520	0.318183	-0.362983	1.000000
-0.221363	0.418269	0.037704	1.000000
-0.712004	-0.616678	0.177896	0.000000
0.227155	-0.440711	-0.609622	1.000000
0.772292	-0.621512	-0.232984	0.000000
0.470505	0.091175	-0.710253	1.000000
-0.428382	-0.158181	-0.114751	1.000000
0.318982	-0.862008	-0.788881	0.000000
-0.323213	0.966687	0.155701	0.000000
0.414742	-0.150470	0.368149	1.000000
-0.457605	-0.028952	0.527299	1.000000
0.459512	0.914443	-0.361117	0.000000
0.919243	0.293807	0.125412	0.000000
-0.306792	-0.339054	-0.010499	1.000000
0.500381	0.145320	-0.013990	1.000000
-0.490604	0.822053	0.508527	0.000000
-0.932479	-0.341871	0.634654	0.000000
-0.985964	-0.320423	0.031800	0.000000
0.615174	-0.704702	-0.065847	0.000000
-0.716382	-0.690111	0.940663	0.000000
-0.491342	-0.846643	0.030289	0.000000
-0.229139	-0.933720	-0.069744	0.000000
0.357860	-0.202662	0.157680	1.000000
0.459181	0.904099	0.626039	0.000000
0.875532	-0.464119	0.805662	0.000000
-0.638139	0.719416	-0.051528	0.000000
0.562142	-0.042456	0.886544	1.000000
0.431527	0.379623	-0.091665	1.000000
-0.999656	-0.298418	-0.131215	0.000000
0.401527	0.364462	-0.586895	1.000000
0.263397	-0.527641	0.207874	1.000000
0.658111	-0.767427	0.402019	0.000000
-0.757538	0.589558	-0.182242	0.000000
0.381591	0.917998	0.851864	0.000000
-0.327617	-0.334399	-0.893757	1.000000
-0.938859	0.319323	0.363991	0.000000
0.122308	-1.044185	-0.564724	0.000000
-0.089522	-0.483332	0.088563	1.000000
-0.157467	1.010137	0.241415	0.000000
0.971507	-0.188342	-0.161665	0.000000
0.047391	1.059459	-0.099370	0.000000
0.983803	-0.222279	-0.189387	0.000000
0.098471	-1.021973	0.439769	0.000000
0.384370	0.251317	0.273298	1.000000
-0.154883	-0.472915	1.099402	1.000000
-0.282038	0.355127	0.480957	1.000000
-0.220487	0.429201	-0.692890	1.000000
0.393914	-0.231433	-0.315680	1.000000
-0.360196	0.314999	-0.647346	1.000000
-0.049497	-0.957065	0.886932	0.000000
0.563322	0.848021	0.220320	0.000000
1.083732	-0.073246	0.369283	0.000000
-0.414141	-0.177906	-0.875749	1.000000
-0.509780	-0.127572	0.305858	1.000000
-0.513288	0.840467	0.449898	0.000000
0.237608	0.982584	0.732626	0.000000
0.963994	0.205905	-0.181019	0.000000
-0.457881	-0.238974	-0.259922	1.000000
0.204691	-0.984407	0.114441	0.000000
0.381241	0.460251	-0.183608	1.000000
-0.343775	-0.459161	-0.223862	1.000000
0.226276	0.456450	-0.882113	1.000000
0.450158	-0.028877	0.457003	1.000000
-0.446866	-0.854271	-0.012261	0.000000
-0.947501	0.441403	0.190339	0.000000
0.274241	-0.934626	0.476576	0.000000
0.438711	-0.061781	-0.226425	1.000000
-0.396910	-0.300504	1.053052	1.000000
0.836873	0.592777	-0.272682	0.000000
-0.012657	0.477155	0.399047	1.000000
-0.440415	0.262795	-0.166994	1.000000
-0.928839	0.297037	-0.016289	0.000000
-0.253170	-0.948309	0.315487	0.000000
-0.090131	-0.456139	0.101584	1.000000
0.866518	0.352016	-0.095104	0.000000
-0.385932	0.247143	0.640351	1.000000
0.358388	-0.394446	0.936395	1.000000
0.279384	-0.402376	-0.032463	1.000000
-0.366292	0.321278	0.214426	1.000000
-0.075788	0.498767	0.401422	1.000000
-0.483370	0.112421	0.506080	1.000000
-0.391232	-0.209359	-0.949374	1.000000
-0.211962	-0.954647	0.400937	0.000000
-0.440203	0.121483	0.545564	1.000000
-0.366098	-0.444300	0.337624	1.000000
-0.943763	-0.390405	-0.795718	0.000000
-0.509784	0.160786	-0.180983	1.000000
-0.050471	0.511484	0.416649	1.000000
-0.295136	0.409465	-0.719738	1.000000
0.049036	-0.483299	-0.500926	1.000000
0.396571	-0.348632	-0.504564	1.000000
0.351493	0.263606	0.601083	1.000000
-0.886342	-0.403834	-0.107882	0.000000
0.146268	1.019839	0.334330	0.000000
0.958729	0.105476	-0.117113	0.000000
0.201311	1.033713	-1.144874	0.000000
-0.166092	0.508560	-0.362584	1.000000
-0.150255	0.472659	-0.782175	1.000000
0.796286	0.594689	0.417694	0.000000
-0.925070	-0.186399	-0.716548	0.000000
0.320319	0.265304	-0.116359	1.000000
-0.022415	0.502771	-0.259408	1.000000
-0.485431	-0.051764	0.940478	1.000000
-0.798233	-0.486353	-0.264055	0.000000
0.848292	0.621604	0.141412	0.000000
0.313894	0.266698	0.099919	1.000000
-0.480980	-0.838056	-0.766450	0.000000
-0.306760	-0.912084	0.576287	0.000000
0.407083	-0.295186	-0.007989	1.000000
-0.444571	0.800959	1.442842	0.000000
-0.027812	-0.881521	-0.457778	0.000000
0.973960	-0.073638	-0.232137	0.000000
0.244547	-0.822790	-0.045159	0.000000
0.674017	0.710798	-0.488726	0.000000
0.159321	0.437505	-0.431982	1.000000
-0.728663	-0.732707	-0.553511	0.000000
-0.473838	-0.119259	0.241502	1.000000
0.359609	-0.341168	-0.851219	1.000000
0.244671	0.979721	0.139802	0.000000
0.287858	0.322880	0.160995	1.000000
-0.084070	-0.599596	-0.488777	1.000000
-0.461090	0.219202	0.525435	1.000000
0.288058	-0.479751	-0.082161	1.000000
0.145009	0.510080	-0.519659	1.000000
-0.454968	-0.312712	0.737848	1.000000
-0.228626	-0.975584	0.204132	0.000000
0.059882	-0.489090	-0.008451	1.000000
0.938639	-0.153243	0.131743	0.000000
0.289324	0.458741	-0.500235	1.000000
-0.392177	-0.013188	0.606078	1.000000
-0.395959	-0.197049	-0.746819	1.000000
0.372015	-0.411744	-0.171280	1.000000
-0.487333	0.055903	0.463248	1.000000
-1.061003	-0.111465	-0.304017	0.000000
0.052811	0.534076	1.208804	1.000000
0.209113	-0.537374	-0.125136	1.000000
0.023753	0.522813	-0.133417	1.000000
0.329201	-0.348115	0.123140	1.000000
0.621481	0.829331	-1.085500	0.000000
-0.473356	-0.123775	-0.213183	1.000000
0.272817	-0.403061	1.003040	1.000000
0.414141	0.035759	0.124475	1.000000
0.246847	-0.423760	0.277289	1.000000
-0.772896	-0.440321	0.262664	0.000000
-0.146665	1.082091	0.869696	0.000000
0.594006	-0.899450	-0.779244	0.000000
0.005671	1.041606	-0.230815	0.000000
0.284538	0.432983	-0.318428	1.000000
0.968232	0.007597	0.736934	0.000000
0.433053	0.069184	-0.028766	1.000000
-0.383331	-0.392727	0.345246	1.000000
-0.437146	0.053144	-0.561146	1.000000
-0.343466	0.360134	0.609704	1.000000
0.034336	0.507998	0.051044	1.000000
-0.526204	-0.259663	-0.497437	1.000000
0.499597	0.048611	0.272308	1.000000
-0.918031	-0.495481	-0.162006	0.000000
0.247942	0.387086	0.268726	1.000000
0.996311	0.311230	0.130933	0.000000
-0.085581	-0.944417	0.064381	0.000000
-0.725442	-0.570088	1.126034	0.000000
1.061700	-0.293460	0.230728	0.000000
-1.009244	0.039473	-0.274668	0.000000
0.407483	0.078810	0.502545	1.000000
-0.275247	-0.431753	-0.959596	1.000000
0.218630	-0.360129	0.159561	1.000000
-0.941826	0.328391	0.031177	0.000000
-0.478884	-0.094134	-0.742880	1.000000
0.977723	0.100332	0.353452	0.000000
-0.287233	-0.410236	0.122215	1.000000
-0.076232	-0.516619	0.204423	1.000000
0.486462	-0.073659	-0.313659	1.000000
-0.290795	-0.959951	0.102553	0.000000
0.781400	-0.737083	-0.248224	0.000000
-0.426464	0.203186	0.142402	1.000000
1.053814	-0.103724	-0.441313	0.000000
0.457709	0.017263	-0.236059	1.000000
-0.036269	0.527834	-0.636523	1.000000
-0.353793	-0.334556	-0.768372	1.000000
-0.518843	0.104316	0.244692	1.000000
-0.216659	0.991469	-0.118316	0.000000
-0.109057	-0.398830	0.154277	1.000000
-0.921175	0.402464	0.416206	0.000000
0.463195	-0.213179	0.116273	1.000000
-0.932573	-0.332439	-0.873199	0.000000
0.485184	-0.050495	-0.283838	1.000000
0.959404	0.199337	0.388883	0.000000
-0.006218	-1.002299	-0.138271	0.000000
-0.084778	0.502379	-0.188133	1.000000
-0.287181	-0.954263	-0.279995	0.000000
-0.311171	0.975662	0.146114	0.000000
-0.157116	-0.489308	0.055657	1.000000
-0.863193	0.635966	-0.208818	0.000000
0.408428	0.254659	1.372284	1.000000
-0.989228	0.058787	-1.004827	0.000000
0.256145	-0.357641	0.626668	1.000000
0.523528	0.060594	-2.014899	1.000000
-0.872914	0.307789	-0.098120	0.000000
-0.955502	-0.037975	-0.162946	0.000000
0.251451	-0.397281	0.106911	1.000000
-0.304445	-0.554209	0.324180	1.000000
-0.367068	0.251297	-0.290940	1.000000
-0.859587	0.521701	-0.246552	0.000000
-0.248334	0.468548	-0.597404	1.000000
0.464561	0.211564	0.097207	1.000000
-0.679457	-0.675808	0.005317	0.000000
0.332790	-0.305567	-0.267410	1.000000
-0.072637	-0.931813	0.406171	0.000000
-0.174265	0.404354	0.627779	1.000000
0.549286	0.054250	0.316341	1.000000
-0.393496	0.131441	0.683432	1.000000
0.454613	0.923103	0.553316	0.000000
0.470432	-0.052086	-0.053702	1.000000
-0.955449	0.325045	-0.727663	0.000000
-0.321466	-0.293212	-0.229510	1.000000
0.028498	0.424098	-0.187754	1.000000
-0.103331	0.955403	0.381925	0.000000
-0.728487	-0.652906	-0.421173	0.000000
0.433118	-0.325265	0.054218	1.000000
-0.398037	0.291182	0.278409	1.000000
-0.484074	-0.219198	-0.577250	1.000000
-0.494858	0.119313	-0.333703	1.000000
-0.065481	0.973613	0.609813	0.000000
-0.114978	1.020115	0.856574	0.000000
-1.099276	0.067808	-0.303619	0.000000
0.416326	0.914869	0.679335	0.000000
-0.532554	-0.682880	0.331024	0.000000
0.122636	0.555276	0.009380	1.000000
0.353858	-0.404122	0.357246	1.000000
0.102410	0.440917	-0.222345	1.000000
-0.890250	-0.523504	0.298011	0.000000
-0.446977	-0.137512	0.459543	1.000000
-0.579076	0.226528	-0.376427	1.000000
0.439829	0.092165	0.388731	1.000000
-0.532118	0.028801	-0.229908	1.000000
0.967429	0.148912	-0.257128	0.000000
-0.078568	-0.546366	-0.754766	1.000000
-0.266356	0.486372	0.307654	1.000000
-0.596355	0.874833	-0.270303	0.000000
-0.918145	0.490772	0.794360	0.000000
-0.146681	0.871831	-0.556111	0.000000
-0.565188	0.019496	-0.376638	1.000000
0.546416	0.188285	0.734832	1.000000
0.412508	-0.122951	-0.164128	1.000000
-0.560126	-0.814000	-1.000029	0.000000
-0.496086	-0.898217	-0.175957	0.000000
0.978990	-0.126147	-0.692631	0.000000
-0.516091	0.284029	-0.292160	1.000000
-0.234724	-0.467524	-0.399270	1.000000
0.521821	0.068009	0.362456	1.000000
-0.224383	0.520759	0.463419	1.000000
0.083537	-0.508729	-0.217545	1.000000
-0.189205	0.459791	-0.430031	1.000000
0.388825	-0.310651	0.072594	1.000000
-0.226210	-0.419668	0.354860	1.000000
0.431319	0.088890	0.417072	1.000000
-0.909495	-0.219993	-0.798486	0.000000
-0.514833	0.001428	-0.630797	1.000000
-0.931241	-0.379777	0.291806	0.000000
-1.035975	0.127890	-0.541802	0.000000
-0.959995	-0.428562	0.602816	0.000000
-0.573980	-0.004150	0.195083	1.000000
-0.139097	-0.967753	1.036061	0.000000
-0.851529	-0.536106	-0.252732	0.000000
0.459221	-0.100618	-0.796410	1.000000
1.032004	0.074740	0.267638	0.000000
-0.416306	0.167603	0.134449	1.000000
0.909306	-0.437447	-0.187127	0.000000
0.369215	-0.312129	-0.508866	1.000000
1.010850	-0.378450	0.494979	0.000000
0.682813	-0.694407	-0.251581	0.000000
-0.534509	0.000205	0.081398	1.000000
-1.066049	-0.178074	0.497376	0.000000
0.622036	0.805234	-0.223242	0.000000
0.560541	-0.748469	-0.651671	0.000000
0.461756	0.308245	0.215735	1.000000
0.184079	-0.527244	0.013430	1.000000
-0.397538	-0.245378	-0.366040	1.000000
-0.458360	-0.935863	0.661280	0.000000
0.495870	-0.234274	-0.163663	1.000000
-0.874543	-0.489242	0.258044	0.000000
-0.128400	0.418416	0.596997	1.000000
-0.465555	-0.838540	0.145401	0.000000
-0.482567	-0.025036	-0.252438	1.000000
-0.973763	0.223435	0.593292	0.000000
0.370821	0.381907	-0.232736	1.000000
-0.520550	-0.894437	0.285080	0.000000
-0.490818	-0.240435	-0.303038	1.000000
0.613078	0.844937	-0.158750	0.000000
-0.444871	0.155479	0.282914	1.000000
0.065182	-1.111822	0.624670	0.000000
-0.960616	-0.208798	0.482620	0.000000
-0.119914	-0.996352	-0.853482	0.000000
-0.386532	0.899860	-0.368870	0.000000
0.391851	0.903872	1.182275	0.000000
0.893790	0.340878	-0.051075	0.000000
-0.403156	1.011013	-0.817184	0.000000
0.647918	0.717546	-0.636559	0.000000
0.979281	0.102949	-0.261749	0.000000
-0.196166	1.086986	0.584317	0.000000
0.464628	-0.111890	-0.516634	1.000000
0.232674	0.357449	0.385790	1.000000
1.068567	-0.138050	0.240337	0.000000
0.470905	-0.257573	0.816608	1.000000
0.068057	-0.415307	0.124394	1.000000
0.205652	-0.315509	0.066914	1.000000
0.059179	0.456739	0.257230	1.000000
0.415317	0.188980	-0.574754	1.000000
0.480589	0.806076	-0.258862	0.000000
-0.558270	0.064852	0.783830	1.000000
-0.826783	0.554647	-0.005024	0.000000
-0.483727	-0.121160	0.561792	1.000000
-0.602541	0.781600	-0.260332	0.000000
0.971936	-0.195862	0.127305	0.000000
0.578982	0.072577	-0.605954	1.000000
0.446608	-0.262883	0.009370	1.000000
0.842487	-0.266558	-0.624294	0.000000
-0.507050	-0.356803	0.467885	1.000000
0.976890	0.117336	0.280613	0.000000
0.374882	0.421819	0.586952	1.000000
-0.384978	-0.212091	-0.042513	1.000000
0.650383	0.682544	-0.307107	0.000000
0.198952	-0.467908	-0.224652	1.000000
-0.507743	0.005174	0.029052	1.000000
-0.085584	0.991355	1.049230	0.000000
-1.025531	0.097300	0.825584	0.000000
0.441676	0.216900	-1.715446	1.000000
0.182299	-0.936026	-0.141649	0.000000
0.556529	-0.003945	0.799448	1.000000
-0.851854	-0.502920	0.394136	0.000000
-0.370259	0.288774	-0.399515	1.000000
-0.385813	0.265878	-0.218627	1.000000
0.595671	-0.776871	0.345921	0.000000
-0.860730	0.538437	0.765175	0.000000
-0.732735	0.704994	0.250682	0.000000
0.316888	0.427949	-0.328682	1.000000
-0.141747	0.512040	-0.741019	1.000000
0.350343	-0.913778	-0.054279	0.000000
0.587684	-0.878217	0.634187	0.000000
-0.198363	0.378132	0.777158	1.000000
0.979361	-0.424927	-0.017396	0.000000
-0.521586	-0.152479	0.988344	1.000000
0.752859	0.719670	0.300301	0.000000
-0.863056	-0.494969	-0.252755	0.000000
-0.891231	-0.599106	-0.530351	0.000000
0.406672	0.208024	1.322514	1.000000
0.337605	0.413143	0.369864	1.000000
-0.667932	0.728743	-0.088696	0.000000
-0.184114	-0.533846	0.642423	1.000000
-0.558980	0.127747	-0.681242	1.000000
0.324901	0.342350	-0.387063	1.000000
-0.552977	-0.903850	-0.274887	0.000000
-0.574810	-0.045223	-0.195268	1.000000
-0.521567	0.833824	-0.192398	0.000000
-0.455452	-0.304665	0.096586	1.000000
-0.939721	-0.317516	-0.206059	0.000000
0.052631	-0.418862	0.452312	1.000000
-0.592472	0.806727	-0.196375	0.000000
-0.767524	0.591297	-0.090140	0.000000
-0.240305	0.445283	0.065610	1.000000
0.976305	0.096319	-0.126080	0.000000
-0.554734	-0.856293	-0.744264	0.000000
-0.484754	-0.931917	-0.499990	0.000000
0.367393	0.980679	0.010748	0.000000
-0.964413	-0.337294	-0.257325	0.000000
-0.441445	0.050741	0.048875	1.000000
0.451266	-0.221923	0.173908	1.000000
-0.497912	0.150371	-0.397077	1.000000
-0.351558	0.287030	0.419375	1.000000
-0.168908	0.981504	0.503369	0.000000
-0.504440	-0.007024	-0.288011	1.000000
-0.630314	-0.766007	0.452955	0.000000
-0.379182	-0.380411	-0.178543	1.000000
-0.224095	0.380493	-0.780596	1.000000
-0.868625	0.516966	-0.423197	0.000000
0.910128	-0.147811	0.475851	0.000000
-0.871786	0.322262	0.900302	0.000000
-0.970648	-0.131075	-0.278758	0.000000
-0.479366	-0.903298	0.011433	0.000000
0.418671	-1.047097	0.332147	0.000000
-0.857023	-0.147226	-0.446557	0.000000
-0.099516	0.412295	-0.315211	1.000000
0.241505	-1.014641	0.551642	0.000000
-0.488712	0.142164	0.644727	1.000000
0.702310	0.675241	0.191071	0.000000
0.140690	-0.437284	0.108987	1.000000
-0.733729	0.593856	-0.587547	0.000000
0.184640	-0.460173	0.907980	1.000000
-0.485576	-0.006254	0.442606	1.000000
0.121218	-0.505120	-0.065811	1.000000
-0.469597	-0.274534	-0.355017	1.000000
0.097742	0.427127	1.129426	1.000000
-0.426892	-0.201446	0.000580	1.000000
-0.924160	0.306751	-0.321158	0.000000
0.877496	-0.310885	0.191244	0.000000
-1.000768	0.183827	-0.343733	0.000000
0.999726	0.171232	0.546681	0.000000
-0.767667	-0.582845	-0.534121	0.000000
0.245215	0.969151	-0.041496	0.000000
-1.013119	-0.295871	-0.121173	0.000000
0.425302	0.304001	-0.111421	1.000000
0.077474	0.476989	-0.214241	1.000000
-0.871512	0.505141	-0.048971	0.000000
0.923328	0.360534	-0.047542	0.000000
-1.047048	-0.334396	-0.017506	0.000000
-0.431796	0.223344	-0.186741	1.000000
0.449422	-0.090004	-0.599360	1.000000
-0.549476	0.778553	0.653882	0.000000
0.325722	0.388039	0.395453	1.000000
-0.143604	-0.433820	-0.064509	1.000000
-1.004833	-0.251792	-0.375030	0.000000
0.779128	0.729305	-0.171997	0.000000
-0.466289	-0.788660	0.019139	0.000000
1.006385	-0.200804	0.287755	0.000000
-0.403627	-0.278353	0.617800	1.000000
-0.996972	-0.138191	0.830066	0.000000
-0.250854	-0.479213	0.577300	1.000000
1.012847	-0.122095	1.412595	0.000000
0.513510	0.062178	-0.421652	1.000000
-0.998251	0.069525	0.143436	0.000000
-0.950489	0.137361	-0.550659	0.000000
0.805020	0.515726	-0.116992	0.000000
-0.044324	-0.499894	-0.186770	1.000000
0.156551	0.527205	0.804276	1.000000
-0.914140	-0.025724	-0.193597	0.000000
0.854922	-0.508799	0.066506	0.000000
0.442075	0.246705	0.963206	1.000000
0.690133	0.656334	0.985518	0.000000
0.316865	0.918616	0.269182	0.000000
-0.892167	0.520634	-0.203822	0.000000
-1.052450	0.043044	-0.016343	0.000000
0.210376	-0.462421	-0.231970	1.000000
-0.802980	0.603972	-0.540315	0.000000
0.339578	-0.303826	-0.125652	1.000000
-0.433090	-0.395674	0.042142	1.000000
-0.138200	0.441108	0.018037	1.000000
0.432739	0.141227	0.898590	1.000000
-0.324967	-0.387600	0.216360	1.000000
-0.887072	0.475268	-0.179301	0.000000
0.622598	-0.727992	0.751092	0.000000
0.198478	-0.390186	0.542302	1.000000
0.811090	0.642227	-0.952289	0.000000
-0.450389	0.245828	-0.151830	1.000000
-0.967194	-0.113909	0.140621	0.000000
0.549028	-0.029074	-0.272091	1.000000
-0.783042	0.691461	0.485932	0.000000
-0.009071	0.505686	-0.066196	1.000000
-0.428537	-0.158410	-0.683813	1.000000
-0.038389	0.467988	0.630228	1.000000
-0.328226	0.350766	0.463108	1.000000
-0.035821	0.954298	0.157601	0.000000
-0.302957	0.467263	-0.517000	1.000000
-0.236318	-0.969965	-0.187071	0.000000
-0.930270	-0.382273	0.832011	0.000000
-0.279475	-0.301032	-0.592787	1.000000
-0.111545	-1.102642	-1.157559	0.000000
-0.625305	-0.764438	0.011988	0.000000
-0.483038	-0.836310	-0.600377	0.000000
0.839900	-0.403785	-0.682585	0.000000
0.731572	-0.696043	-0.169772	0.000000
0.362220	-0.914260	0.009855	0.000000
0.588230	-0.011546	-0.155687	1.000000
0.276727	-1.003191	0.148472	0.000000
-0.931496	-0.161827	-0.538435	0.000000
0.270328	-0.996663	-0.035749	0.000000
-0.032243	-0.447223	0.464646	1.000000
0.060823	1.062522	-0.196975	0.000000
-0.337951	-0.454043	-0.852934	1.000000
-0.126026	-0.485524	-0.780937	1.000000
-0.017643	-0.464638	-0.841672	1.000000
-0.487904	-0.948093	-1.055877	0.000000
-0.489963	0.033433	0.795890	1.000000
-0.341335	0.258201	0.694311	1.000000
-1.012582	-0.020677	-0.640481	0.000000
-0.574372	0.843907	-0.455699	0.000000
-0.265075	-0.353702	0.470841	1.000000
-0.208207	-1.052253	-0.835675	0.000000
-0.630062	-0.803984	-0.221272	0.000000
0.213761	-0.983566	0.237853	0.000000
0.473569	0.132812	-0.884193	1.000000
0.796380	0.661953	-0.493069	0.000000
0.012693	0.922574	-0.771324	0.000000
0.059139	0.504818	0.202938	1.000000
0.895179	-0.389540	0.534753	0.000000
0.208401	0.456063	-0.104120	1.000000
0.678755	0.683216	-0.215465	0.000000
0.498552	0.894610	-0.294654	0.000000
-0.827549	-0.473190	0.415732	0.000000
-0.888380	-0.544275	-0.665111	0.000000
0.415818	-0.876301	0.844266	0.000000
-0.061550	-0.463530	0.377510	1.000000
-0.561233	-0.100318	0.080492	1.000000
0.542033	-0.882778	0.061302	0.000000
1.025594	0.096069	0.196756	0.000000
-0.494842	-0.078041	-0.257173	1.000000
0.183790	-0.372884	-0.126600	1.000000
-0.476653	0.906162	-0.634571	0.000000
-0.563313	-0.153487	-0.365849	1.000000
0.352017	-1.022113	-0.498350	0.000000
0.455180	-0.056835	-1.298310	1.000000
0.269545	0.892873	-0.835156	0.000000
-0.067709	0.593352	0.061778	1.000000
-0.129181	-0.430859	0.292151	1.000000
0.530914	0.810716	-0.301601	0.000000
-0.063739	-1.037280	-1.153724	0.000000
-0.726743	-0.714410	0.021021	0.000000
0.952743	-0.279111	-0.152361	0.000000
-0.231481	-0.395571	-0.337752	1.000000
0.170486	0.480627	0.250301	1.000000
0.208432	0.417812	0.171594	1.000000
0.913944	-0.497165	0.607165	0.000000
0.533562	0.744906	0.555667	0.000000
-0.207136	0.453937	0.574790	1.000000
0.939964	-0.333581	-0.030113	0.000000
-0.145255	-0.474264	-0.088109	1.000000
-0.703939	0.711770	-0.329946	0.000000
-0.126210	-0.443194	-0.022274	1.000000
-0.270144	-0.437252	-0.052295	1.000000
0.370284	0.372146	0.206624	1.000000
0.629360	-0.872443	-0.330651	0.000000
-0.514765	-0.083723	-0.484701	1.000000
0.266663	-0.496915	0.729409	1.000000
-0.276293	-0.457387	0.281131	1.000000
0.509575	-0.904317	0.336334	0.000000
0.358093	1.078409	-0.168688	0.000000
0.268520	-0.410114	-0.275329	1.000000
0.040794	0.995126	0.066259	0.000000
-1.039065	-0.003287	1.123504	0.000000
0.917062	0.408016	-1.093027	0.000000
-0.018691	-0.506936	-0.621781	1.000000
-0.086905	0.456110	-0.298560	1.000000
-0.361837	0.325299	-0.330931	1.000000
-0.180547	-0.939855	-0.386632	0.000000
0.190958	0.479149	0.107276	1.000000
-0.914037	-0.403093	-0.626258	0.000000
-0.386528	0.282160	-0.439648	1.000000
0.421589	-0.103990	-0.064343	1.000000
-0.731306	-0.590989	-0.003663	0.000000
-0.424559	0.464644	-0.242897	1.000000
-1.012514	-0.145790	1.163926	0.000000
1.106352	-0.148348	-0.335179	0.000000
0.025329	0.988689	0.300539	0.000000
-0.391689	0.240957	-0.355369	1.000000
-0.346335	-0.879573	0.544843	0.000000
0.728199	-0.620161	0.281910	0.000000
-0.740906	0.661551	0.118216	0.000000
0.590082	0.113410	0.690680	1.000000
-0.515545	-0.223065	0.017230	1.000000
0.063615	-0.615957	0.850987	1.000000
-0.330602	0.395764	0.039833	1.000000
-0.501703	0.018446	0.273250	1.000000
0.507020	0.907334	0.143264	0.000000
0.521577	-0.876325	0.492898	0.000000
0.404724	-0.296868	-0.476925	1.000000
0.265371	-0.962192	-0.878710	0.000000
0.938395	0.411833	-0.659008	0.000000
-0.374349	-0.965005	0.005083	0.000000
0.268192	0.379824	0.221910	1.000000
-0.461807	0.247402	0.072848	1.000000
-0.649731	0.778130	0.389352	0.000000
0.591141	0.822109	0.103119	0.000000
-1.007591	0.057504	0.429617	0.000000
0.319175	-0.356974	0.296497	1.000000
0.701421	-0.805244	-0.192134	0.000000
0.412150	0.856796	-0.741954	0.000000
0.492755	-0.068719	-0.120283	1.000000
-0.315990	0.971315	-0.479211	0.000000
-0.322812	-0.941580	0.460902	0.000000
0.286417	0.497548	-0.342538	1.000000
0.444841	-0.103637	0.304921	1.000000
0.211581	0.442725	-0.695027	1.000000
0.670792	0.673055	0.456493	0.000000
0.193620	0.964234	0.417017	0.000000
-0.465144	-0.290242	0.685874	1.000000
0.454726	-0.346855	-0.939654	1.000000
0.285454	-1.015063	-0.255648	0.000000
0.688124	0.719769	0.119477	0.000000
0.955744	-0.363574	-0.224170	0.000000
-0.160306	1.048761	-0.674853	0.000000
0.904694	-0.373494	0.882198	0.000000
